Unnamed: 0,show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,year_added,month_added,duration_value,"duration_type ",duration_type
8374,s8375,movie,the jungle school,riri riza,"Prisia Nasution, Nyungsang Bungo, Rukman Rosadi, Nadhira Suryadi, Ines Somellera",indonesia,2018-10-30,2013,tv-pg,90 min,"dramas, international movies",an idealistic young woman travels to the jungles of indonesia to teach literacy – and much more – to local children.,2018.0,October,90.0,"min",min
8375,s8376,movie,the keeping hours,karen moncrieff,"Lee Pace, Carrie Coon, Sander Thomas, Amy Smart, Ray Baker, Ana Ortiz, Molly Hagan, Christina Vidal, Anna Diop, Jane Daly, Cliff Chamberlain",united states,2018-09-01,2017,pg-13,95 min,"dramas, thrillers","years after the death of their only child and subsequent divorce, a couple discovers that their son's ghost continues to inhabit their former home.",2018.0,September,95.0,"min",min
8376,s8377,tv show,the kindness diaries,nan,Leon Logothetis,nan,2019-05-01,2019,tv-pg,1 Season,reality tv,"host leon logothetis travels the world with only a vintage motorbike and the kindness of strangers, which he pays back in unexpected, inspiring ways.",2019.0,May,1.0,"Season",Season
8377,s8378,movie,the king's speech,tom hooper,"Colin Firth, Geoffrey Rush, Helena Bonham Carter, Guy Pearce, Timothy Spall, Derek Jacobi, Jennifer Ehle, Anthony Andrews, Claire Bloom, Eve Best, Michael Gambon","united kingdom, united states, australia",2018-06-02,2010,r,118 min,"dramas, international movies","in this biographical drama, britain's king george vi struggles with an embarrassing stutter until he seeks help from speech therapist lionel logue.",2018.0,June,118.0,"min",min
8378,s8379,tv show,the l word,nan,"Jennifer Beals, Leisha Hailey, Laurel Holloman, Mia Kirshner, Katherine Moennig, Pam Grier, Rachel Shelley, Daniela Sea, Erin Daniels, Marlee Matlin","canada, united states",,2009,tv-ma,6 Seasons,"romantic tv shows, tv dramas",this trailblazing series follows the tangled lives and ever-changing relationships among a close-knit group of lesbians who call los angeles home.,,,6.0,"Seasons",Seasons
8379,s8380,tv show,the lady in dignity,nan,"Hee-seon Kim, Seon-a Kim, Sang-hun Jeong, Tae-im Lee, Ki-woo Lee",south korea,2018-01-30,2017,tv-ma,1 Season,"international tv shows, korean tv shows, tv dramas",the wife of a corporate heir finds her luxurious life overturned by a mysterious woman who joins the household as a caregiver for her father-in-law.,2018.0,January,1.0,"Season",Season
8380,s8381,movie,the lake house,alejandro agresti,"Keanu Reeves, Sandra Bullock, Dylan Walsh, Shohreh Aghdashloo, Ebon Moss-Bachrach, Lynn Collins, Willeke van Ammelrooy, Christopher Plummer",united states,2019-09-01,2006,pg,98 min,"dramas, romantic movies, sci-fi & fantasy","a lonely doctor begins writing letters to the frustrated architect who lives in her former home, only to discover that they're living two years apart.",2019.0,September,98.0,"min",min
8381,s8382,movie,the lamb,timothy reckart,"Steven Yeun, Keegan-Michael Key, Aidy Bryant, Gina Rodriguez, Zachary Levi, Christopher Plummer, Ving Rhames, Gabriel Iglesias, Kelly Clarkson, Anthony Anderson, Patricia Heaton, Kris Kristofferson, Kristin Chenoweth, Mariah Carey, Oprah Winfrey, Tyler Perry, Tracy Morgan",united states,2018-06-04,2017,pg,86 min,"children & family movies, faith & spirituality",a big-dreaming donkey escapes his menial existence and befriends some free-spirited animal pals in this imaginative retelling of the nativity story.,2018.0,June,86.0,"min",min
8382,s8383,movie,the land of the enlightened,pieter-jan de pue,Sohrab Nazari,"belgium, ireland, netherlands, germany, afghanistan",2017-01-01,2016,tv-ma,84 min,"documentaries, international movies","in the rugged mountains of afghanistan, armed bands of young boys survive by scavenging for old land mines, mining lapis lazuli and trading in opium.",2017.0,January,84.0,"min",min
8383,s8384,movie,the last days of chez nous,gillian armstrong,"Lisa Harrow, Bruno Ganz, Kerry Fox, Miranda Otto, Kiri Paramore, Bill Hunter",australia,2016-11-01,1992,r,93 min,"classic movies, dramas",successful writer beth's tepid marriage and home life face a new round of challenges when her footloose younger sister arrives for an extended visit.,2016.0,November,93.0,"min",min
8384,s8385,movie,the last exorcism,daniel stamm,"Patrick Fabian, Ashley Bell, Iris Bahr, Louis Herthum, Caleb Landry Jones, Tony Bentley, John Wright Jr., Shanna Forrestall, Justin Shafer, Carol Sutton","france, united states",2019-09-01,2010,pg-13,88 min,"horror movies, independent movies, thrillers","ready to expose his miraculous deeds as mere trickery, a famed evangelist invites a documentary crew to film his final exorcism.",2019.0,September,88.0,"min",min
8385,s8386,movie,the last face,sean penn,"Javier Bardem, Charlize Theron, Adèle Exarchopoulos, Jared Harris, Jean Reno, Denise Newman, Merritt Wever, Sibongile Mlambo",united states,2020-01-13,2016,r,131 min,dramas,savage civil war and a dispute over humanitarian assistance threaten to unravel a checkered romance between an aid director and a doctor.,2020.0,January,131.0,"min",min
8386,s8387,movie,the last hangover,rodrigo van der put,"Fábio Porchat, Gregório Duvivier, Antonio Tabet, Pedro Benevides, Paulo Vieira, Rafael Portugal, Fábio de Luca, Karina Ramil, Evelyn Castro, Pedro Monteiro, Camilo Borges, Gabriel Totoro, Victor Leal, Rafael Logan",brazil,2018-12-21,2018,tv-ma,44 min,"comedies, international movies","in this biblical ""hangover"" spoof, the apostles awaken to find jesus is missing and must piece together events of the previous night's wild last supper.",2018.0,December,44.0,"min",min
8387,s8388,movie,the last man on the moon,mark craig,Eugene Cernan,united kingdom,2016-05-26,2014,tv-pg,96 min,documentaries,astronaut gene cernan looks back on the exciting history of nasa's lunar landings and how being the last man to stand on the moon changed his life.,2016.0,May,96.0,"min",min
8388,s8389,movie,the last resort,"dennis scholl, kareem tabsch",,united states,2019-04-21,2018,tv-14,70 min,documentaries,"in the waning days of the 70s, two young photographers document the jewish retirees who dominated the sunny shores of south beach.",2019.0,April,70.0,"min",min
8389,s8390,movie,the last whistle,rob smat,"Brad Leland, Jim O'Heir, Deanne Lauvin, Les Miles, Eric Nelsen, Fred Tolliver Jr, Tyler Perez, Sainty Nelsen",united states,2019-10-26,2019,pg,88 min,"dramas, sports movies","after a star player dies during football practice, his coach’s career and reputation are on the line as he refuses to quit his win-at-all-costs style.",2019.0,October,88.0,"min",min
8390,s8391,movie,the legend of 420,peter spirer,,united states,2017-12-01,2017,tv-ma,87 min,documentaries,"this documentary explores the growing trend of marijuana decriminalization in the u.s. and the use of cannabis in medicine, art, fine dining and more.",2017.0,December,87.0,"min",min
8391,s8392,movie,the legend of michael mishra,manish jha,"Arshad Warsi, Aditi Rao Hydari, Kayoze Irani, Boman Irani",india,2019-04-01,2016,tv-14,118 min,"comedies, dramas, international movies","after a life of crime, a notorious kidnapper tries to change his ways and turn over a new leaf to win the heart of the woman he loves.",2019.0,April,118.0,"min",min
8392,s8393,tv show,the liar,nan,"Aenie Wong, Janelle Chin, Karena Teo, Goh Wee Ping, Sam Chong",nan,2017-10-21,2013,tv-14,1 Season,"crime tv shows, international tv shows, tv dramas","at the care detective agency, investigators see a lot of action but must always keep their cases secret, even when it affects their personal lives.",2017.0,October,1.0,"Season",Season
8393,s8394,movie,the little hours,jeff baena,"Alison Brie, Dave Franco, Kate Micucci, Aubrey Plaza, John C. Reilly, Molly Shannon, Fred Armisen, Jemima Kirke, Lauren Weedman, Nick Offerman, Paul Reiser, Adam Pally, Paul Weitz, Jon Gabrus","canada, united states",2018-12-23,2017,r,89 min,"comedies, independent movies",life at a convent takes an unruly turn when three unconventionally opinionated nuns cross paths with a tempting new gardener.,2018.0,December,89.0,"min",min
8394,s8395,movie,the little mermaid,"blake harris, chris bouchard","William Moseley, Poppy Drayton, Loreto Peralta, Armando Gutierrez, Shirley MacLaine, Gina Gershon, Shanna Collins, Chris Yong, Jo Marie Payton, Tom Nowicki",united states,2018-12-01,2018,pg,85 min,"children & family movies, dramas","in this take on the classic tale, a captive circus mermaid transforms the lives of a skeptical journalist and his wide-eyed young sister.",2018.0,December,85.0,"min",min
8395,s8396,movie,the little prince,mark osborne,"Jeff Bridges, Mackenzie Foy, Rachel McAdams, Riley Osborne, Marion Cotillard, Bud Cort, Ricky Gervais, Albert Brooks, James Franco, Benicio Del Toro, Paul Rudd, Paul Giamatti","france, canada, italy, united states, china",2020-11-06,2015,pg,107 min,children & family movies,"when an overscheduled girl befriends an eccentric aviator, he regales her with tales about the adventures of an unusual boy who lives on an asteroid.",2020.0,November,107.0,"min",min
8396,s8397,movie,the lives of others,florian henckel von donnersmarck,"Ulrich Mühe, Martina Gedeck, Sebastian Koch, Ulrich Tukur, Thomas Thieme, Hans-Uwe Bauer, Volkmar Kleinert, Matthias Brenner, Charly Hübner",germany,2019-03-15,2006,r,138 min,"dramas, international movies, thrillers","as a secret police agent eavesdrops on a successful writer in east germany in 1984, he becomes increasingly fascinated by the man's life and politics.",2019.0,March,138.0,"min",min
8397,s8398,tv show,the lizzie borden chronicles,nan,"Christina Ricci, Clea DuVall, Cole Hauser, Dylan Taylor, John Ralston, Bradley Stryker, Olivia Llewellyn, Jeff Wincott, Jessy Schram, Martha Irving, Gabrielle Trudel",united states,2016-02-01,2015,tv-14,1 Season,"crime tv shows, tv dramas, tv thrillers","exonerated in the murder of her father and stepmother, lizzie borden takes on crime lords, detectives and other foes as she savors her new infamy.",2016.0,February,1.0,"Season",Season
8398,s8399,movie,the lobster,yorgos lanthimos,"Colin Farrell, Jessica Barden, Rachel Weisz, Olivia Colman, Ashley Jensen, Ariane Labed, Aggeliki Papoulia, John C. Reilly, Léa Seydoux, Michael Smiley, Ben Whishaw","ireland, united kingdom, greece, france, netherlands",2018-12-02,2015,r,119 min,"comedies, international movies, romantic movies","in a near-future world, single people are hunted and forced to find mates within 45 days, or be turned into animals and banished to the wilderness.",2018.0,December,119.0,"min",min
8399,s8400,movie,the lodgers,brian o'malley,"Charlotte Vega, Bill Milner, David Bradley, Eugene Simon, Moe Dunford, Deirdre O'Kane, Roisin Murphy, Anthony Murphy, Brendan O'Rourke, Emmett Kelly",ireland,2018-08-23,2017,r,93 min,"horror movies, international movies","twin siblings live under a curse in their ancestral home, but one of them is tempted to defy house rules, angering the spirits keeping them hostage.",2018.0,August,93.0,"min",min
8400,s8401,movie,the long goodbye: the kara tippetts story,jay lyons,,united states,2019-06-23,2019,tv-pg,87 min,"documentaries, faith & spirituality","faced with terminal breast cancer, a courageous wife and mother turns her suffering into a resilient message of faith, love and compassion.",2019.0,June,87.0,"min",min
8401,s8402,movie,the longest yard,robert aldrich,"Burt Reynolds, Eddie Albert, Ed Lauter, James Hampton, Charles Tyner, Bernadette Peters, Richard Kiel, Joe Dorsey, Joe Jackson, Harry Caesar, John Steadman, Jim Nicholson, Tony Cacciotti",united states,2019-11-20,1974,r,121 min,"classic movies, comedies, sports movies",washed-up professional quarterback paul crewe is sent to jail and forced to put together an inmate gridiron team to take on a group of prison guards.,2019.0,November,121.0,"min",min
8402,s8403,movie,the longshots,fred durst,"Ice Cube, Keke Palmer, Tasha Smith, Jill Marie Jones, Dash Mihok, Matt Craven, Glenn Plummer, Garrett Morris, Miles Chandler, Malcolm Goodwin",united states,2019-01-30,2008,pg,95 min,"comedies, dramas, sports movies","when an 11-year-old girl becomes pop warner football's first female quarterback, she raises eyebrows – till she takes her team to the brink of glory.",2019.0,January,95.0,"min",min
8403,s8404,movie,the look of silence,joshua oppenheimer,,"denmark, indonesia, finland, norway, united kingdom, israel, france, united states, germany, netherlands",2016-02-26,2014,pg-13,103 min,"documentaries, international movies","in a society terrorized into silence, the brother of a 1960s indonesian genocide victim learns the identity of his murderers and confronts them.",2016.0,February,103.0,"min",min
8404,s8405,movie,the lord of the rings: the return of the king,peter jackson,"Elijah Wood, Ian McKellen, Liv Tyler, Viggo Mortensen, Sean Astin, Cate Blanchett, John Rhys-Davies, Bernard Hill, Billy Boyd, Dominic Monaghan, Orlando Bloom, Hugo Weaving","new zealand, united states",2020-01-01,2003,pg-13,201 min,"action & adventure, sci-fi & fantasy","aragorn is revealed as the heir to the ancient kings as he, gandalf and the other members of the broken fellowship struggle to save gondor.",2020.0,January,201.0,"min",min
8405,s8406,movie,the lord of the rings: the two towers,peter jackson,"Elijah Wood, Ian McKellen, Liv Tyler, Viggo Mortensen, Sean Astin, Cate Blanchett, John Rhys-Davies, Bernard Hill, Christopher Lee, Billy Boyd, Dominic Monaghan, Orlando Bloom","new zealand, united states",2020-01-01,2002,pg-13,179 min,"action & adventure, sci-fi & fantasy","frodo and sam head to mordor to destroy the one ring of power while gimli, legolas and aragorn search for the orc-captured merry and pippin.",2020.0,January,179.0,"min",min
8406,s8407,movie,the love guru,marco schnabel,"Mike Myers, Jessica Alba, Justin Timberlake, Ben Kingsley, Romany Malco, Meagan Good, Verne Troyer, Omid Djalili, Telma Hopkins","united kingdom, germany, united states",2019-11-20,2008,pg-13,87 min,"comedies, sports movies","raised on an ashram in india, a self-styled love guru returns to his native america to settle a romantic rivalry between two pro hockey players.",2019.0,November,87.0,"min",min
8407,s8408,movie,the lovers and the despot,"robert cannan, ross adam",,united kingdom,2017-02-23,2016,tv-14,98 min,"documentaries, international movies",this firsthand account tells of two kidnapped south korean movie professionals who became the unwilling personal filmmakers of dictator kim jong-il.,2017.0,February,98.0,"min",min
